"filename", "language", "PHP", "MS SQL", "Diff", "JavaScript", "CSS", "HTML", "SVG", "Markdown", "JSON with Comments", "comment", "blank", "total"
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\silver\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 12, 88
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\silver\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 1, 10, 294
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\silver\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 1, 10, 84
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-big-counter.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 6, 41
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-bounce.css", "CSS", 0, 0, 0, 0, 221, 0, 0, 0, 0, 1, 9, 231
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-center-atom.css", "CSS", 0, 0, 0, 0, 116, 0, 0, 0, 0, 1, 15, 132
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-center-circle.css", "CSS", 0, 0, 0, 0, 76, 0, 0, 0, 0, 1, 14, 91
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-center-radar.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 1, 13, 83
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-center-simple.css", "CSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 1, 7, 52
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-corner-indicator.css", "CSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 1, 8, 74
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-fill-left.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 3, 23
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-flash.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 6, 78
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-flat-top.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 8, 42
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-loading-bar.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 1, 17, 199
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 12, 88
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 1, 10, 294
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\white\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-barber-shop.css", "CSS", 0, 0, 0, 0, 73, 0, 0, 0, 0, 1, 10, 84
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-big-counter.css", "CSS", 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 6, 41
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-bounce.css", "CSS", 0, 0, 0, 0, 221, 0, 0, 0, 0, 1, 9, 231
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-center-atom.css", "CSS", 0, 0, 0, 0, 116, 0, 0, 0, 0, 1, 15, 132
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-center-circle.css", "CSS", 0, 0, 0, 0, 76, 0, 0, 0, 0, 1, 14, 91
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-center-radar.css", "CSS", 0, 0, 0, 0, 69, 0, 0, 0, 0, 1, 13, 83
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-center-simple.css", "CSS", 0, 0, 0, 0, 44, 0, 0, 0, 0, 1, 7, 52
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-corner-indicator.css", "CSS", 0, 0, 0, 0, 65, 0, 0, 0, 0, 1, 8, 74
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-fill-left.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 3, 23
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-flash.css", "CSS", 0, 0, 0, 0, 71, 0, 0, 0, 0, 1, 6, 78
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-flat-top.css", "CSS", 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 8, 42
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-loading-bar.css", "CSS", 0, 0, 0, 0, 181, 0, 0, 0, 0, 1, 17, 199
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-mac-osx.css", "CSS", 0, 0, 0, 0, 75, 0, 0, 0, 0, 1, 12, 88
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-material.css", "CSS", 0, 0, 0, 0, 283, 0, 0, 0, 0, 1, 10, 294
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pace-progress\themes\yellow\pace-theme-minimal.css", "CSS", 0, 0, 0, 0, 19, 0, 0, 0, 0, 1, 4, 24
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pdfmake\pdfmake.js", "JavaScript", 0, 0, 0, 56580, 0, 0, 0, 0, 0, 8827, 14080, 79487
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pdfmake\pdfmake.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\pdfmake\vfs_fonts.js", "JavaScript", 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\esm\popper-utils.js", "JavaScript", 0, 0, 0, 616, 0, 0, 0, 0, 0, 360, 138, 1114
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\esm\popper-utils.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\esm\popper.js", "JavaScript", 0, 0, 0, 1241, 0, 0, 0, 0, 0, 1051, 325, 2617
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\esm\popper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\popper-utils.js", "JavaScript", 0, 0, 0, 579, 0, 0, 0, 0, 0, 360, 124, 1063
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\popper-utils.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\popper.js", "JavaScript", 0, 0, 0, 1125, 0, 0, 0, 0, 0, 1051, 287, 2463
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\popper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\umd\popper-utils.js", "JavaScript", 0, 0, 0, 651, 0, 0, 0, 0, 0, 360, 141, 1152
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\umd\popper-utils.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\umd\popper.js", "JavaScript", 0, 0, 0, 1247, 0, 0, 0, 0, 0, 1051, 327, 2625
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\popper\umd\popper.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\raphael\Gruntfile.js", "JavaScript", 0, 0, 0, 62, 0, 0, 0, 0, 0, 5, 6, 73
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\raphael\raphael.js", "JavaScript", 0, 0, 0, 5912, 0, 0, 0, 0, 0, 2396, 130, 8438
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\raphael\raphael.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\raphael\raphael.no-deps.js", "JavaScript", 0, 0, 0, 5652, 0, 0, 0, 0, 0, 2231, 128, 8011
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\raphael\raphael.no-deps.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2-bootstrap4-theme\select2-bootstrap4.css", "CSS", 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 27, 203
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2-bootstrap4-theme\select2-bootstrap4.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\css\select2.css", "CSS", 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 57, 482
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\css\select2.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\af.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ar.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\az.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\bg.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\bn.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\bs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ca.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\cs.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\da.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\de.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\dsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\el.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\en.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\es.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\et.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\eu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\fa.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\fi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\fr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\gl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\he.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\hi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\hr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\hsb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\hu.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\hy.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\id.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\is.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\it.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ja.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ka.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\km.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ko.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\lt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\lv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\mk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ms.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\nb.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ne.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\nl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\pl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ps.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\pt-BR.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\pt.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ro.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\ru.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sq.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sr-Cyrl.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\sv.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\th.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\tk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\tr.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\uk.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\vi.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\zh-CN.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\i18n\zh-TW.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\select2.full.js", "JavaScript", 0, 0, 0, 5102, 0, 0, 0, 0, 0, 384, 1335, 6821
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\select2.full.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\select2.js", "JavaScript", 0, 0, 0, 4591, 0, 0, 0, 0, 0, 332, 1186, 6109
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\select2\js\select2.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\sparklines\sparkline.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 0, 6, 33, 211
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\sparklines\sparkline.mjs", "JavaScript", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 28, 180
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-ar-AR.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 0, 13, 0, 185
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-ar-AR.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-az-AZ.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 0, 23, 0, 194
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-az-AZ.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-bg-BG.js", "JavaScript", 0, 0, 0, 172, 0, 0, 0, 0, 0, 13, 0, 185
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-bg-BG.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-bn-BD.js", "JavaScript", 0, 0, 0, 176, 0, 0, 0, 0, 0, 13, 0, 189
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-bn-BD.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-ca-ES.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 0, 13, 0, 184
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-ca-ES.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-cs-CZ.js", "JavaScript", 0, 0, 0, 166, 0, 0, 0, 0, 0, 13, 0, 179
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-cs-CZ.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-da-DK.js", "JavaScript", 0, 0, 0, 171, 0, 0, 0, 0, 0, 13, 0, 184
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-da-DK.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-de-CH.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 0, 13, 0, 186
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-de-CH.min.js", "JavaScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2
"c:\laragon\www\Duan1Nhom4\Duan1Nhom4\admin\assets\plugins\summernote\lang\summernote-de-DE.js", "JavaScript", 0, 0, 0, 173, 0, 0, 0, 0, 0, 13, 0, 186
